SMILES,CB1
CCCCCN1C=C(C(=O)NC2CCCCCC2)C(=O)n3nc(cc13)c4ccccc4Cl,0
CCCCCN1C=C(C(=O)NC23CC4CC(CC(C4)C2)C3)C(=O)n5nc(cc15)c6ccccc6Cl,0
CCCCCN1C=C(C(=O)NC2CCCCC2)C(=O)n3nc(cc13)c4ccc(Cl)cc4,0
CCCCCN1C=C(C(=O)NC2CCCCCC2)C(=O)n3nc(cc13)c4ccc(Cl)cc4,0
CCCCCN1C=C(C(=O)NC23CC4CC(CC(C4)C2)C3)C(=O)n5nc(cc15)c6ccc(Cl)cc6,0
CCCCCN1C=C(C(=O)NC2CCCCC2)C(=O)n3nc(cc13)c4ccc(Cl)cc4Cl,0
CCCCCN1C=C(C(=O)NC2CCCCCC2)C(=O)n3nc(cc13)c4ccc(Cl)cc4Cl,0
CCCCCN1C=C(C(=O)NC23CC4CC(CC(C4)C2)C3)C(=O)n5nc(cc15)c6ccc(Cl)cc6Cl,0
CCCCCN1C=C(C(=O)NC2CCCCC2)C(=O)n3nc(C)cc13,0
CCCCCN1C=C(C(=O)NC2CCCCCC2)C(=O)n3nc(C)cc13,1
CCCCCN1C=C(C(=O)NC23CC4CC(CC(C4)C2)C3)C(=O)n5nc(C)cc15,0
CCCCCN1C=C(C(=O)NCc2ccccc2)C(=O)n3nc(C)cc13,0
CCCCCN1C=C(C(=O)NC2CCC(C)CC2)C(=O)n3nc(C)cc13,0
CCCCCN1C=C(C(=O)NC2CCCCC2)C(=O)n3nc(CC)cc13,1
CCCCCN1C=C(C(=O)NC2CCCCCC2)C(=O)n3nc(CC)cc13,1
CCCCCN1C=C(C(=O)NC23CC4CC(CC(C4)C2)C3)C(=O)n5nc(CC)cc15,1
CCCCCN1C=C(C(=O)NC2CCCCC2)C(=O)n3nc(cc13)C(C)(C)C,1
CCCCCN1C=C(C(=O)NC2CCCCCC2)C(=O)n3nc(cc13)C(C)(C)C,1
CCCCCN1C=C(C(=O)NC23CC4CC(CC(C4)C2)C3)C(=O)n5nc(cc15)C(C)(C)C,1
CC(=C)C1CCC(=C[C@H]1c2c(O)cc(cc2O)c3cccc4ccccc34)C,1
CCCCN1C(=C(C)C=C(C(=O)NCc2ccccc2)C1=O)C,1
CCCCN1C(=C(C)C=C(C(=O)NCc2ccccc2)C1=O)CC,1
CCCCN1C(=O)C(=CC2=C1CCC2)C(=O)NCc3ccccc3,1
CCCCN1C2=C(CCCC2)C=C(C(=O)NCc3ccccc3)C1=O,1
CCCCN1C(=O)C(=CC2=C1CCCCCC2)C(=O)NCc3ccccc3,1
CC(C)CCN1C(=O)C(=CC2=C1CCCCCC2)C(=O)NCc3ccccc3,1
COCCN1C(=O)C(=CC2=C1CCCCCC2)C(=O)NCc3ccccc3,0
CCCCN1C(=O)C(=CC2=C1CCCCCC2)C(=O)N,0
CCCCN1C2=C(CCCCCC2)C=C(C(=O)NC(C)C)C1=O,1
CCCCN1C2=C(CCCCCC2)C=C(C(=O)NC3CCCCC3)C1=O,1
CCCCN1C(=O)C(=CC2=C1CCCCCC2)C(=O)NC(C)(C)c3ccccc3,1
CCCCN1C(=O)C(=CC2=C1CCCCCC2)C(=O)NCCc3ccccc3,1
CCCCCc1cc(OC)c2C=C(Cc3ccc(Cl)cc3)C(=O)Oc2c1,1
CCCCCc1cc(OC)c2C=C(Cc3ccc(Br)cc3)C(=O)Oc2c1,0
COc1c(C)c(C)c2OC(=O)C(=Cc2c1C)Cc3ccccc3,0
Cc1c(C)c2OC(=O)C(=Cc2c(C)c1O)Cc3ccccc3,0
COc1c(C)c(C)c2OC(=O)C(=Cc2c1C)Cc3ccc(F)cc3,0
Cc1c(C)c2OC(=O)C(=Cc2c(C)c1O)Cc3ccc(F)cc3,0
COc1c(C)c(C)c2OC(=O)C(=Cc2c1C)Cc3ccccc3C,0
Cc1ccccc1CC2=Cc3c(C)c(O)c(C)c(C)c3OC2=O,0
COc1ccccc1CC2=Cc3c(C)ccc(C)c3OC2=O,0
COc1ccccc1CC2=Cc3c(C)ccc(C(C)C)c3OC2=O,0
CC(=C)C1CCC(=C[C@H]1c2c(O)cc(cc2O)C3(CCCC3)C#N)C,1
CCCCCCC1(CC1(Cl)Cl)c2cc(O)c([C@@H]3C=C(C)CCC3C(=C)C)c(O)c2,1
CCCCCCC1(SCCS1)c2cc(O)c([C@@H]3C=C(C)CCC3C(=C)C)c(O)c2,1
OS(=O)(=O)O.Clc1ccc(cc1)C2CC(=NN2c3ccc(Cl)cc3Cl)C(=O)NN4CCOCC4,1
CCCCCCC(=C)c1cc(O)c2[C@@H]3CC(=CC[C@H]3C(C)(C)Oc2c1)C,1
CC\C=C/C\C=C/C\C=C/CCCCCCCC(=O)NCc1ccccc1,0
CC\C=C/C\C=C/C\C=C/CCCCCCCC(=O)NCc1cccc(OC)c1,0
COc1ccccc1c2onc(c2)C(=O)NC34CC5CC(CC(C5)C3)C4,0
CCCOc1ccccc1c2onc(c2)C(=O)NC34CC5CC(CC(C5)C3)C4,0
CCCCOc1ccccc1c2onc(c2)C(=O)NC34CC5CC(CC(C5)C3)C4,0
CCCCCOc1ccccc1c2onc(c2)C(=O)NC34CC5CC(CC(C5)C3)C4,0
CCCCCCOc1ccccc1c2onc(c2)C(=O)NC34CC5CC(CC(C5)C3)C4,0
CCCCCOc1ccccc1c2onc(c2)C(=O)NC3C4CC5CC(CC3C5)C4,0
CCCCCOc1ccccc1c2onc(c2)C(=O)NC3CCC3,0
CCCCCOc1ccccc1c2onc(c2)C(=O)NC3CCCC3,0
CCCCCOc1ccccc1c2onc(c2)C(=O)NC3CCCCC3,0
CCCCCOc1ccccc1c2onc(c2)C(=O)NC3CCCCCC3,0
CCCCCOc1ccccc1c2onc(c2)C(=O)NC3CCCCCCC3,0
CCCCC\C=C/C\C=C/CCCCCCCC(=O)NCc1ccccc1,1
CC(=C)C1CCC(=C[C@H]1c2c(O)cc(cc2O)c3ccc(C)cc3)C,1
CCOC(=O)NC1CCN(CC1)c2ncnc3c2nc(c4ccccc4Cl)n3c5ccc(Cl)cc5,1
Clc1ccc(cc1)n2c(nc3c(ncnc23)N4CCC(CC4)NC(=O)Oc5ccccc5)c6ccccc6Cl,1
Clc1ccc(cc1)n2c(nc3c(ncnc23)N4CCC(CC4)NC(=O)C5CCCCC5)c6ccccc6Cl,1
CCCCC(=O)NC1CCN(CC1)c2ncnc3c2nc(c4ccccc4Cl)n3c5ccc(Cl)cc5,1
Clc1ccc(cc1)n2c(nc3c(ncnc23)N4CCC(CC4)NC(=O)CC5CCCCC5)c6ccccc6Cl,1
CC(C)CC(=O)NC1CCN(CC1)c2ncnc3c2nc(c4ccccc4Cl)n3c5ccc(Cl)cc5,1
Clc1ccc(cc1)n2c(nc3c(ncnc23)N4CCC(CC4)NC(=O)C5CCCC5)c6ccccc6Cl,1
CC(C)CCC(=O)NC1CCN(CC1)c2ncnc3c2nc(c4ccccc4Cl)n3c5ccc(Cl)cc5,1
Clc1ccc(cc1)n2c(nc3c(ncnc23)N4CCC(CC4)NC(=O)CC5CCCC5)c6ccccc6Cl,1
FC(F)(F)S(=O)(=O)NC1CCN(CC1)c2ncnc3c2nc(c4ccccc4Cl)n3c5ccc(Cl)cc5,1
C[C@H](NS(=O)(=O)C(F)(F)F)c1ccc(cc1)S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)c3c(N)cccc3F,1
Cc1ccc(cc1)c2ncc(nc2c3ccc(C)cc3)C(=O)NC4Cc5ccccc5C4O,1
CC(C)C[C@@H](CO)NC(=O)c1cnc(c2ccc(C)cc2)c(n1)c3ccc(C)cc3,1
CC(C)[C@@H](CO)NC(=O)c1cnc(c2ccc(C)cc2)c(n1)c3ccc(C)cc3,1
CC(C)[C@H](CO)NC(=O)c1cnc(c2ccc(C)cc2)c(n1)c3ccc(C)cc3,1
C[C@H](NS(=O)(=O)C(F)(F)F)c1ccc(cc1)S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)c3ccccc3F,0
C[C@H](NCCC(F)(F)F)c1ccc(cc1)S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)c3ccccc3F,1
C[C@H](NS(=O)(=O)C)c1ccc(cc1)S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)c3ccccn3,1
C[C@H](NS(=O)(=O)C)c1ccc(cc1)S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)c3cccc[n+]3[O-],1
C[C@H](NS(=O)(=O)C)c1ccc(cc1)S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)c3ccoc3C,1
CCOc1ccc(c(c1)S(=O)(=O)c2ccccc2F)S(=O)(=O)c3ccc(cc3)[C@H](C)NS(=O)(=O)C(F)(F)F,1
C[C@H](NS(=O)(=O)C(F)(F)F)c1ccc(cc1)S(=O)(=O)c2ccc(cc2S(=O)(=O)c3ccccc3F)C(F)(F)F,1
Cc1ccc(cc1)c2ncc(nc2c3ccc(C)cc3)C(=O)NCC4CC4,1
C[C@H](NC(=O)C)c1ccc(cc1)S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)c3ccccc3F,1
C[C@H](NCC(F)(F)F)c1ccc(cc1)S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)c3ccccc3F,1
C[C@H](NS(=O)(=O)C(F)(F)F)c1ccc(cc1)S(=O)(=O)c2ccccc2S(=O)(=O)c3ccccc3F,1
C[C@H](NS(=O)(=O)C(F)(F)F)c1ccc(cc1)S(=O)(=O)c2ccc(O)cc2S(=O)(=O)c3ccccc3F,1
C[C@H](NS(=O)(=O)C)c1ccc(cc1)S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)C3CCCCC3,1
C[C@H](NS(=O)(=O)C(F)(F)F)c1ccc(cc1)S(=O)(=O)c2ccc(C)cc2S(=O)(=O)c3ccccc3F,1
C[C@H](NS(=O)(=O)C(F)(F)F)c1ccc(cc1)S(=O)(=O)c2ccc(cc2S(=O)(=O)c3ccccc3F)C4CC4,1
Cc1ccc(cc1)c2ncc(nc2c3ccc(C)cc3)C(=O)NCCCc4ccccc4,1
CNS(=O)(=O)c1cc(Cl)ccc1S(=O)(=O)c2ccc(cc2)[C@H](C)NS(=O)(=O)C,0
CNC(=O)c1cnc(c2ccc(C)cc2)c(n1)c3ccc(C)cc3,0
C[C@H](NS(=O)(=O)C(F)(F)F)c1ccc(cc1)S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)c3c(F)cccc3F,1
C[C@H](NS(=O)(=O)C(F)(F)F)c1ccc(cc1)S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)c3ccccn3,1
CCNC(=O)c1cnc(c2ccc(C)cc2)c(n1)c3ccc(C)cc3,0
CC(C)NC(=O)c1cnc(c2ccc(C)cc2)c(n1)c3ccc(C)cc3,1
CC(C)CCNC(=O)c1cnc(c2ccc(C)cc2)c(n1)c3ccc(C)cc3,1
C[C@H](NS(=O)(=O)C(F)(F)F)c1ccc(cc1)S(=O)(=O)c2ccc(NC3CC3)cc2S(=O)(=O)c4ccccc4F,1
C[C@H](NS(=O)(=O)C(F)(F)F)c1ccc(cc1)S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)c3c(F)cccc3NC4CC4,1
C[C@H](NS(=O)(=O)C(F)(F)F)c1ccc(cc1)S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)NC(C)(C)C,1
C[C@H](NS(=O)(=O)C(F)(F)F)c1ccc(cc1)S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)N3CCOCC3,1
CCNC(=O)N[C@@H](C)c1ccc(cc1)S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)c3ccccc3F,0
C[C@H](N)c1ccc(cc1)S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)c3ccccc3F,0
CC(CCc1ccccc1)NC(=O)c2cnc(c3ccc(C)cc3)c(n2)c4ccc(C)cc4,1
CC(COc1c(C)cccc1C)NC(=O)c2cnc(c3ccc(C)cc3)c(n2)c4ccc(C)cc4,1
CCC(COCc1ccccc1)NC(=O)c2cnc(c3ccc(C)cc3)c(n2)c4ccc(C)cc4,1
Cc1ccc(cc1)c2ncc(nc2c3ccc(C)cc3)C(=O)N[C@@H]4CCCC[C@@H]4CO,1
CC(C)C[C@H](NC(=O)c1cnc(c2ccc(C)cc2)c(n1)c3ccc(C)cc3)C(=O)N,1
C[C@H](NS(=O)(=O)C(F)(F)F)c1ccc(cc1)S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)c3c(F)cccc3N4CCOCC4,1
Cc1ccc(cc1)c2ncc(nc2c3ccc(C)cc3)C(=O)NCCO,0
Cc1ccc(cc1)c2ncc(nc2c3ccc(C)cc3)C(=O)N[C@@H](C(=O)N)c4ccccc4,1
C[C@H](NS(=O)(=O)C(F)(F)F)c1ccc(cc1)S(=O)(=O)c2ccc(OC(F)(F)F)cc2S(=O)(=O)c3ccccc3F,1
CCCC(CO)NC(=O)c1cnc(c2ccc(C)cc2)c(n1)c3ccc(C)cc3,1
CC1CCN(CC1)C(=O)c2ccc3c(c2)c4CN(Cc4n3S(=O)(=O)C)C5CCCC5,1
CCS(=O)(=O)n1c2CN(Cc2c3cc(ccc13)C(=O)N4CCC(C)CC4)C5CCCC5,1
CCS(=O)(=O)n1c2CN(Cc2c3cc(ccc13)C(=O)N4CCOCC4)C5CCCC5,0
CCS(=O)(=O)n1c2CN(Cc2c3cc(ccc13)C(=O)N(C)C(C)C)C4CCCC4,0
CC1CCN(CC1)C(=O)c2ccc3c(c2)c4CN(Cc4n3C)C5CCCC5,0
CCS(=O)(=O)n1c2CN(Cc2c3cc(ccc13)C(=O)N(C)CCC(C)C)C4CCCC4,0
CC(=O)Oc1ccccc1C(=O)O,0
CC1CCN(CC1)C(=O)c2ccc3c(c2)c4CN(Cc4n3CC=C)C5CCCC5,1
CCS(=O)(=O)n1c2CN(Cc2c3cc(ccc13)C(=O)N4CCC(C)CC4)C5CCOCC5,0
CCCCCc1cc(O)c2[C@@H]3C=C(C)CC[C@H]3C(C)(C)Cc2c1,1
CCCS(=O)(=O)n1c2CN(Cc2c3cc(ccc13)C(=O)N4CCC(C)CC4)C5CCCC5,1
CCS(=O)(=O)n1c2CN(Cc2c3cc(ccc13)C(=O)N4CCCCC4)C5CCCC5,1
COc1ccc2C(=O)C(=CN(Cc3ccccc3)c2n1)C(=O)NC4CCCCC4,1
CCS(=O)(=O)n1c2CN(Cc2c3cc(ccc13)C(=O)N4CCC(C)CC4)C5CCCCO5,0
CCS(=O)(=O)n1c2CN(CC=C)Cc2c3cc(ccc13)C(=O)N4CCC(C)CC4,1
CCS(=O)(=O)n1c2CN(Cc2c3cc(ccc13)C(=O)N4CCC(C)CC4)C(C)C,1
CC1CCN(CC1)C(=O)c2ccc3c(c2)c4CN(Cc4n3S(=O)(=O)c5ccccc5)C6CCCC6,1
COc1ccc2C(=O)C(=CN(Cc3ccccc3)c2c1)C(=O)NC4CCCCC4,1
O=C(NC1CCCCCC1)C2=CN(Cc3ccccc3)c4ccccc4C2=O,1
O=C(NC1CCCCCC1)C2=CN(CCN3CCOCC3)c4ccccc4C2=O,1
CCCCN1Cc2c(C1)n(c3ccc(cc23)C(=O)N4CCC(C)CC4)S(=O)(=O)CC,1
CCS(=O)(=O)n1c2CN(CC3CC3)Cc2c4cc(ccc14)C(=O)N5CCC(C)CC5,1
CCS(=O)(=O)n1c2CN(CC3CCCCC3)Cc2c4cc(ccc14)C(=O)N5CCC(C)CC5,1
Nc1ccc2C(=O)C=C(N(Cc3ccccc3)c2n1)C(=O)NC4CCCCC4,0
Clc1ccc2C3=NN(C4CCCCC4)C(=O)C3=CN(Cc5ccccc5)c2c1,1
O=C1N(N=C2C1=CN(CCN3CCOCC3)c4ccccc24)C5CCCCC5,0
CCS(=O)(=O)n1c2CN(CCC3CCCCC3)Cc2c4cc(ccc14)C(=O)N5CCC(C)CC5,0
CCS(=O)(=O)n1c2CN(Cc3ccccc3)Cc2c4cc(ccc14)C(=O)N5CCC(C)CC5,0
O=C1N(N=C2C1=CN(CCN3CCOCC3)c4ccccc24)c5ccccc5,0
CCCC(C)(C)c1cc(O)c2[C@@H]3CC(=CC[C@H]3C(C)(C)Oc2c1)C,1
CCCCCC(C)(C)c1cc(O)c2[C@@H]3CC(=CC[C@H]3C(C)(C)Oc2c1)C,1
CC(C)CCCc1cc(O)c2[C@@H]3CC(=CC[C@H]3C(C)(C)Oc2c1)C,1
CC1=CC[C@@H]2[C@@H](C1)c3c(O)cc(cc3OC2(C)C)C(C)(C)C4CCCC4,1
CC1=CC[C@@H]2[C@@H](C1)c3c(O)cc(cc3OC2(C)C)C(C)(C)C4CCCCCC4,1
CN(C)C(=O)Cn1nnc(Cc2ccc(cc2)c3ccccc3)n1,0
CC(C)Cn1nnnc1Cc2ccc(cc2)c3ccccc3,0
CC(C)Cn1nnc(Cc2ccc(cc2)c3ccccc3)n1,0
CN(Cc1ccccc1)S(=O)(=O)c2cc(ccc2Br)C(=O)NCC(C)(C)C,0
CC1CC(C)CN(C1)S(=O)(=O)c2ccc3oc(C(=O)NCCc4ccccc4)c(C)c3c2,1
CC1CC(C)CN(C1)S(=O)(=O)c2ccc3oc(C(=O)N(C)CCc4ccccc4)c(C)c3c2,1
CC(C)(C)CNC(=O)c1ccc(Br)c(c1)S(=O)(=O)N2CCOCC2,0
Brc1ccc(cc1S(=O)(=O)N2CCCCC2)C(=O)NCc3cccnc3,0
COc1cccc(CNC(=O)c2ccc(Br)c(c2)S(=O)(=O)N3CCCCC3)c1,0
CN(Cc1ccccc1)S(=O)(=O)c2cc(ccc2Br)C(=O)N[C@H]3[C@]4(C)CC[C@@H](C4)C3(C)C,0
N#CCn1nnc(Cc2ccc(cc2)c3ccccc3)n1,0
COC(=O)Cn1nnnc1CNC(=O)c2ccc(cc2)c3ccccc3,0
O=C(NCc1nnnn1CC#N)c2ccc(cc2)c3ccccc3,0
CC(C)Cn1nnnc1CNC(=O)c2ccc(cc2)c3ccccc3,0
CC1CC(C)CN(C1)S(=O)(=O)c2ccc3oc(C(=O)NCc4ccc(C)cc4)c(C)c3c2,1
COc1ccccc1CNC(=O)c2oc3ccc(cc3c2C)S(=O)(=O)N4CC(C)CC(C)C4,1
CC(C)Cn1nnc(CNC(=O)c2ccc(cc2)c3ccccc3)n1,0
CC(=O)Cn1nnc(CNC(=O)c2ccc(cc2)c3ccccc3)n1,0
CC(C)CNC(=O)c1ccc(Br)c(c1)S(=O)(=O)N(C)Cc2ccccc2,0
COC(=O)Cn1nnc(CNC(=O)c2ccc(cc2)c3ccccc3)n1,0
CN(C)C(=O)Cn1nnc(CNC(=O)c2ccc(cc2)c3ccccc3)n1,0
COC(=O)Cn1nnnc1Cc2ccc(cc2)c3ccccc3,0
COC(=O)Cn1nnc(Cc2ccc(cc2)c3ccccc3)n1,0
CC1(C)C(C(=O)c2cn(CC3CCOCC3)c4cccc(O)c24)C1(C)C,1
Fc1ccc(cc1)C2=CCN(CC2)S(=O)(=O)c3ccc4OC(Oc4c3)(c5ccccc5)c6ccccc6,1
O=C(N1CCCCC1)c2ccc3OC(Oc3c2)(c4ccccc4)c5ccccc5,1
CC1(C)C(C(=O)c2cn(CC3CCOCC3)c4ccc(N)cc24)C1(C)C,0
CC1(C)C(C(=O)c2cn(CC3CCOCC3)c4ccc(Br)cc24)C1(C)C,0
Cc1c(nn(c2ccc(Cl)cc2Cl)c1n3c(C)ccc3C)C(=O)NN4CCCCC4,1
COc1ccc(cc1)[C@@H]2[C@@H](Cc3oc4ccccc4c3)C(=O)N2c5ccccc5,1
CCCCCn1cc(C(=O)c2ccc3ccccc3c2)c4ccc(cc14)S(=O)(=O)C,1
Clc1ccc(cc1)C2=CCN(CC2)C(=O)CC(c3ccccc3)c4ccccc4,0
Fc1ccc(cc1)C2(Oc3cc(F)c(cc3O2)C(=O)N4CCOCC4)c5ccc(F)cc5,1
Fc1ccc(cc1)[C@]2(Oc3cc(F)c(cc3O2)C(=O)N4CCOCC4)c5ccc(Cl)cc5Cl,1
Fc1ccc(cc1)C2(Oc3cc(F)c(cc3O2)S(=O)(=O)N4CCOCC4)c5ccc(Cl)cc5Cl,1
O=C(N1CCCCC1)c2cc3OC(Oc3cn2)(c4ccccc4)c5ccccc5,1
O=C(N1CCOCC1)c2cc3OC(Oc3cc2C#N)(c4ccccc4)c5ccccc5,1
Cc1cc2OC(Oc2cc1C(=O)N3CCOCC3)(c4ccccc4)c5ccccc5,1
Brc1cc2OC(Oc2cc1C(=O)N3CCOCC3)(c4ccccc4)c5ccccc5,1
CCCCCN1C=C(C(=O)NC2C3CC4CC(CC2C4)C3)C(=O)c5ccccc15,0
CCCCCc1cc(O)c2[C@@H]3CC(=CC[C@H]3C(C)(C)Oc2c1)C,1
COc1ccc2c(cn(CC3CCOCC3)c2c1)C(=O)C4C(C)(C)C4(C)C,1
CC1(C)C(C(=O)c2cn(CC3CCOCC3)c4c(O)cccc24)C1(C)C,1
COc1cc2c(cc1O)c(cn2CC3CCOCC3)C(=O)C4C(C)(C)C4(C)C,1
CC1(C)C(C(=O)c2cn(CC3CCOCC3)c4cc(OCc5ccccc5)ccc24)C1(C)C,1
CC1(C)C(C(=O)c2cn(CC3CCOCC3)c4ccc(O)cc24)C1(C)C,1
CC1(C)C(C(=O)c2cn(CC3CCOCC3)c4cc(CN)ccc24)C1(C)C,0
COc1cc2c(cc1OCc3ccccc3)c(cn2CC4CCOCC4)C(=O)C5C(C)(C)C5(C)C,0
CC1CC(C)CN(C1)S(=O)(=O)c2ccc3oc(C(=O)NC4CCCC4)c(C)c3c2,1
CC1(C)C(C(=O)c2cn(CC3CCOCC3)c4cc(ccc24)S(=O)(=O)C)C1(C)C,0
CC1(C)C(C(=O)c2cn(CC3CCOCC3)c4ccc(CN)cc24)C1(C)C,0
CC1(C)C(C(=O)c2cn(CC3CCOCC3)c4c(OCc5ccccc5)cccc24)C1(C)C,0
COC(=O)c1ccc2c(c1)c(cn2CC3CCOCC3)C(=O)C4C(C)(C)C4(C)C,0
COC(=O)c1ccc2c(cn(CC3CCOCC3)c2c1)C(=O)C4C(C)(C)C4(C)C,1
Cc1c(nn(c2ccc(Cl)c(Cl)c2)c1n3c(C)ccc3C)C(=O)NC4CCCCC4,1
CC1(C)C(C(=O)c2cn(CCN3CCOCC3)c4cc(O)ccc24)C1(C)C,0
CC1(C)C(C(=O)c2cn(CC3CCOCC3)c4cc(Br)ccc24)C1(C)C,1
Cc1ccc2c(cn(CC3CCOCC3)c2c1)C(=O)C4C(C)(C)C4(C)C,1
CC1(C)C(C(=O)c2cn(CC3CCOCC3)c4cc(O)c(O)cc24)C1(C)C,1
CC1(C)C(C(=O)c2cn(CC3CCOCC3)c4ccc(cc24)c5ccccc5)C1(C)C,0
Cc1c(nn(c2ccc(Cl)c(Cl)c2)c1n3cccc3)C(=O)NC4CCCCC4,1
CC1CC(C)CN(C1)S(=O)(=O)c2ccc3oc(C(=O)NCc4ccccc4)c(C)c3c2,1
CC1(C)C(C(=O)c2cn(CC3CCOCC3)c4ccc(OCCCCBr)cc24)C1(C)C,0
CC1(C)C(C(=O)c2cn(CC3CCOCC3)c4ccc(OCCCCO)cc24)C1(C)C,0
CC1(C)C(C(=O)c2cn(CC3CCOCC3)c4cc5OCOc5cc24)C1(C)C,1
CC1(C)C(C(=O)c2cn(CC3CCOCC3)c4ccc(OCc5ccccc5)cc24)C1(C)C,1
COc1ccc2c(c1)c(cn2CC3CCOCC3)C(=O)C4C(C)(C)C4(C)C,1
Cc1c(C(=O)c2cccc3ccccc23)c4ccccc4n1CCN5CCOCC5,1
CC(NC(=O)c1nc(c2ccc(Cl)cc2Cl)n(n1)c3ccc(Cl)cc3)c4ccc(Cl)cc4,1
COc1cc(Cl)ccc1c2nc(nn2c3ccc(Cl)cc3Cl)C(=O)NN4CC5CCCC5C4,1
Clc1ccc(cc1)n2cc(nc2c3ccc(Cl)cc3Cl)C(=O)NN4CC5CCCC5C4,1
CC1=CC[C@@H]2[C@@H](C1)c3c(O)cc(cc3OC2(C)C)C(C)(C)C,1
Clc1ccc(cc1)n2cc(nc2c3ccc(Cl)cc3Cl)C(=O)NC4CCCCC4,1
CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)NCCCO,1
Cc1c(nc(c2ccc(Cl)cc2Cl)n1c3ccc(Cl)cc3)C(=O)NCCc4ccc(Cl)cc4,1
Clc1ccc(cc1)n2nc(nc2c3ccc(Cl)cc3Cl)C(=O)NC4CCc5ccccc45,1
Clc1ccc(cc1)n2nc(nc2c3ccc(Cl)cc3Cl)C(=O)NC4CCN(Cc5ccccc5)C4,1
Cc1c(nn(c2ccc(Cl)cc2Cl)c1c3ccccc3)C(=O)NN4CCCCC4,1
CCCCCn1nc(C(=O)NN2CCCCC2)c(C)c1c3ccc(Br)cc3,1
Cc1c(nn(c2ccc(Cl)cc2Cl)c1c3ccc(Br)cc3)C(=O)NCCO,0
Cc1c(nn(c2ccc(Cl)cc2Cl)c1c3ccc(Br)cc3)C(=O)NN4CCCCC4,1
CCCCCCCn1nc(C(=O)NN2CCCCC2)c(C)c1c3ccccc3,1
CCCCCCC(C)(C)c1cc(OC)c2[C@@H]3CC(=C)CC[C@H]3C(C)(C)Oc2c1,0
CCCCCCC(C)(C)c1cc(O)c2[C@H]3CC(=CC[C@@H]3C(C)(C)Oc2c1)C=O,1
COc1cccc2c(nn(CCN3CCOCC3)c12)C(=O)NC4[C@@]5(C)CC[C@H](C5)C4(C)C,1
CNC(C)[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H]2O)O1.CN[C@@H]4[C@@H](O)[C@@H](O[C@H]5[C@H](N)C[C@H](N)[C@@H](O[C@H]6O[C@H](CN)CC[C@H]6N)[C@@H]5O)OC[C@]4(C)O.CN[C@@H]7[C@@H](O)[C@@H](O[C@H]8[C@H](N)C[C@H](N)[C@@H](O[C@H]9O[C@@H](CC[C@H]9N)C(C)N)[C@@H]8O)OC[C@]7(C)O,0
CCCn1c(C)c(C(=O)c2cccc3ccccc23)c4ccccc14,1
COC(=O)Cc1c(C)n(C(=O)c2ccccc2Cl)c3ccc(OC)cc13,0
Cc1c(CCN2CCOCC2)c3ccccc3n1C(=O)c4cccc5ccccc45,0
COc1ccc2c(c1)c(CC(=O)N3CCOCC3)c(C)n2C(=O)c4ccc(F)cc4Cl,0
O=C([C@@H]1CC12CCCCC2)c3cn(CC4CCOCC4)c5ccccc35,1
O=C([C@@H]1CC12CCCCC2)c3cn(CCN4CCOCC4)c5ccccc35,0
CCCCCCC(C)(C)C1=CC(=O)C2=C(OC(C)(C)c3cn(CC)nc23)C1=O,0
CCCCCCC(C)(C)C1=CC(=O)C2=C(OC(C)(C)c3cn(C)nc23)C1=O,0
COc1ccc2c(c1)c(CN3CCOCC3)c(C)n2C(=O)c4cccc(Cl)c4Cl,0
COc1ccc2c(c1)c(CC(=O)N3CCOCC3)c(C)n2Cc4cccc(Cl)c4Cl,0
CCCCOc1c(OC)ccc2C=C(C(=O)NCc3ccc([18F])cc3)C(=O)Nc12,0
[11CH3]Oc1ccc(cc1)S(=O)(=O)c2cc(OC)ccc2S(=O)(=O)c3ccc(cc3)[C@H](C)NS(=O)(=O)C,1
CCCCCOc1cc(\C=C\C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)OC)ccc1OC,0
O[C@@H]1CCCC[C@H]1NC(=O)c2cnc(OCC3CC3)c(c2)c4cccc(Cl)c4,1
O[C@@H]1CCCC[C@H]1NC(=O)c2cnc(OCC3CC3)c(c2)c4cc(ccc4Cl)C(F)(F)F,1
